t,v1,v2,v3,v4,v1_external,v2_external,v3_external,v4_external
2.817000000000000171e+01,1.628246164154073528e+00,8.465568528620992517e-02,9.778475623950803053e-01,6.091412679586916123e-01,1.102738742322092902e+00,-2.554088058868249078e-01,9.774772195584443546e-01,-3.338994654911000559e-01
2.817500000000000071e+01,1.607249134879837893e+00,7.469219405370446097e-02,9.464703318759757344e-01,6.168090320246135683e-01,1.081741713047857267e+00,-2.653722971193303581e-01,9.460999890393397838e-01,-3.262317014251781000e-01
2.817999999999999972e+01,1.591031664360325726e+00,6.985730959571120890e-02,9.191250026441482035e-01,6.173585106409212875e-01,1.065524242528345100e+00,-2.702071815773235963e-01,9.187546598075122528e-01,-3.256822228088703808e-01
2.818499999999999872e+01,1.567452931927608928e+00,6.409722787027892499e-02,8.909707145054531763e-01,6.227883599203819509e-01,1.041945510095628302e+00,-2.759672633027558941e-01,8.906003716688172256e-01,-3.202523735294097174e-01
2.819000000000000128e+01,1.550606066608985145e+00,5.962146281243353718e-02,8.636713317294957282e-01,6.285218544911604921e-01,1.025098644777004520e+00,-2.804430283606013097e-01,8.633009888928597775e-01,-3.145188789586311762e-01
2.819500000000000028e+01,1.532563690275682067e+00,5.185631509485932183e-02,8.366662546679448642e-01,6.220306561337447526e-01,1.007056268443701441e+00,-2.882081760781755042e-01,8.362959118313089135e-01,-3.210100773160469156e-01
2.819999999999999929e+01,1.510071049439320801e+00,4.664727911654724390e-02,8.117900246893424709e-01,6.260318136609521744e-01,9.845636276073401749e-01,-2.934172120564875752e-01,8.114196818527065203e-01,-3.170089197888394938e-01
2.820499999999999829e+01,1.488803619086024765e+00,4.256985111880182138e-02,7.803645612542872145e-01,6.313987800229343694e-01,9.632961972540441398e-01,-2.974946400542329839e-01,7.799942184176512638e-01,-3.116419534268572988e-01
2.821000000000000085e+01,1.467792949021946569e+00,3.800172819997209989e-02,7.554151029910306514e-01,6.272270949056794054e-01,9.422855271899659435e-01,-3.020627629730627262e-01,7.550447601543947007e-01,-3.158136385441122629e-01
2.821499999999999986e+01,1.448651784302856793e+00,3.555445722609990034e-02,7.337990556459695890e-01,6.297238726800583608e-01,9.231443624708761675e-01,-3.045100339469349326e-01,7.334287128093336383e-01,-3.133168607697333075e-01
2.821999999999999886e+01,1.426627693503718763e+00,3.036238383313233369e-02,7.103816382410647057e-01,6.272516699391679218e-01,9.011202716717381378e-01,-3.097021073399024993e-01,7.100112954044287550e-01,-3.157890635106237465e-01
2.822500000000000142e+01,1.404031994276667694e+00,2.525768700134905023e-02,6.879593968491232170e-01,6.295579817997686289e-01,8.785245724446870685e-01,-3.148068041716857723e-01,6.875890540124872663e-01,-3.134827516500230393e-01
2.823000000000000043e+01,1.386940670123132158e+00,2.253957842703058559e-02,6.615347977596706119e-01,6.294693442189326360e-01,8.614332482911515321e-01,-3.175249127460042509e-01,6.611644549230346612e-01,-3.135713892308590323e-01
2.823499999999999943e+01,1.368340796277363713e+00,2.141077060475085961e-02,6.372385702704345123e-01,6.276644084542023494e-01,8.428333744453830878e-01,-3.186537205682839491e-01,6.368682274337985616e-01,-3.153763249955893189e-01
2.823999999999999844e+01,1.345122449025271338e+00,1.894718162791853705e-02,6.179367689107848616e-01,6.280534853889879754e-01,8.196150271932907128e-01,-3.211173095451163029e-01,6.175664260741489109e-01,-3.149872480608036929e-01
2.824500000000000099e+01,1.325820674930538345e+00,1.531049530654295977e-02,5.965602064276880334e-01,6.273691543567417872e-01,8.003132530985577198e-01,-3.247539958664918958e-01,5.961898635910520827e-01,-3.156715790930498811e-01
2.825000000000000000e+01,1.305464141795759758e+00,1.361142897256928733e-02,5.757164040400556404e-01,6.263192962020529553e-01,7.799567199637791326e-01,-3.264530622004655491e-01,5.753460612034196897e-01,-3.167214372477387130e-01
2.825499999999999901e+01,1.282496962824699160e+00,1.267483304066947467e-02,5.566901310385692359e-01,6.241208403767438684e-01,7.569895409927185348e-01,-3.273896581323653687e-01,5.563197882019332852e-01,-3.189198930730477999e-01
2.826000000000000156e+01,1.261714995100022385e+00,1.128577888701916970e-02,5.363023570619130931e-01,6.252871924352498834e-01,7.362075732680417595e-01,-3.287787122860156841e-01,5.359320142252771424e-01,-3.177535410145417849e-01
2.826500000000000057e+01,1.239714682840693083e+00,8.258966076736628734e-03,5.181828582899971058e-01,6.208013808213685980e-01,7.142072610087124573e-01,-3.318055250962981817e-01,5.178125154533611552e-01,-3.222393526284230703e-01
2.826999999999999957e+01,1.221330906979827269e+00,6.906184784676618060e-03,4.987706233645227694e-01,6.246852577951376162e-01,6.958234851478466432e-01,-3.331583063883581941e-01,4.984002805278868187e-01,-3.183554756546540521e-01
2.827499999999999858e+01,1.201466776239210610e+00,9.566919908682743751e-03,4.833811456532773332e-01,6.174133780232028412e-01,6.759593544072299842e-01,-3.304975712643520858e-01,4.830108028166413825e-01,-3.256273554265888270e-01
2.828000000000000114e+01,1.178233443184027340e+00,4.420993881201012998e-03,4.681876373685652792e-01,6.198614409670307746e-01,6.527260213520467147e-01,-3.356434972918338477e-01,4.678172945319293285e-01,-3.231792924827608937e-01
2.828500000000000014e+01,1.159236841609264657e+00,5.842310629889691485e-03,4.468643756079319629e-01,6.162799599160823094e-01,6.337294197772840310e-01,-3.342221805431451198e-01,4.464940327712960122e-01,-3.267607735337093589e-01
2.828999999999999915e+01,1.141699832041043416e+00,6.277534496319535362e-03,4.301429809750603739e-01,6.145185958535345216e-01,6.161924102090627908e-01,-3.337869566767153184e-01,4.297726381384244232e-01,-3.285221375962571466e-01
2.829500000000000171e+01,1.118087567742960475e+00,4.300889961348591459e-03,4.162668143006248989e-01,6.109600120046291272e-01,5.925801459109798497e-01,-3.357636012116862467e-01,4.158964714639889482e-01,-3.320807214451625411e-01
2.830000000000000071e+01,1.100777771911771064e+00,6.953403135882340463e-03,3.963426413433434603e-01,6.080144920571236566e-01,5.752703500797904379e-01,-3.331110880371525029e-01,3.959722985067075096e-01,-3.350262413926680116e-01
2.830499999999999972e+01,1.079971760455818552e+00,3.700098745188834005e-03,3.808375441379609483e-01,6.062516079435716909e-01,5.544643386238379268e-01,-3.363643924278459929e-01,3.804672013013249976e-01,-3.367891255062199773e-01
2.830999999999999872e+01,1.058590202757108356e+00,8.504254441675507953e-03,3.720811523411423627e-01,6.042246893685607745e-01,5.330827809251277305e-01,-3.315602367313593146e-01,3.717108095045064120e-01,-3.388160440812308938e-01
2.831500000000000128e+01,1.041016742547817397e+00,8.343460904516191573e-03,3.508780392629598510e-01,5.987312342336923443e-01,5.155093207158367719e-01,-3.317210302685186241e-01,3.505076964263239003e-01,-3.443094992160993240e-01
2.832000000000000028e+01,1.020528255792165995e+00,7.496574700343256251e-03,3.375673838995849607e-01,5.957685749601396852e-01,4.950208339601853691e-01,-3.325679164726915715e-01,3.371970410629490100e-01,-3.472721584896519831e-01
2.832499999999999929e+01,9.992753850324752607e-01,9.575359106536708576e-03,3.289268909811369768e-01,5.960552297477504924e-01,4.737679632004946351e-01,-3.304891320664981036e-01,3.285565481445010261e-01,-3.469855037020411759e-01
2.832999999999999829e+01,9.797135426521961232e-01,9.021895472003740174e-03,3.163517846247607124e-01,5.911221175905032599e-01,4.542061208202154976e-01,-3.310425957010311171e-01,3.159814417881247617e-01,-3.519186158592884084e-01
2.833500000000000085e+01,9.604512950513621750e-01,1.263193342728362485e-02,2.980529309942848148e-01,5.891923231746891698e-01,4.349438732193815493e-01,-3.274325577457511960e-01,2.976825881576488642e-01,-3.538484102751024984e-01
2.833999999999999986e+01,9.408236110253407336e-01,1.476986943688350651e-02,2.881307732780963859e-01,5.833439752112633547e-01,4.153161891933601080e-01,-3.252946217361513126e-01,2.877604304414604353e-01,-3.596967582385283135e-01
2.834499999999999886e+01,9.208801451392142345e-01,1.305769370631947209e-02,2.769325934015916535e-01,5.856858790029025874e-01,3.953727233072336089e-01,-3.270067974667153488e-01,2.765622505649557028e-01,-3.573548544468890809e-01
2.835000000000000142e+01,9.016101945743554280e-01,1.711554652190577092e-02,2.617532411358536870e-01,5.770382273558593011e-01,3.761027727423748024e-01,-3.229489446511290551e-01,2.613828982992177363e-01,-3.660025060939323671e-01
2.835500000000000043e+01,8.793771721649624729e-01,1.811726561556637610e-02,2.541977774583648042e-01,5.747206434344879211e-01,3.538697503329818472e-01,-3.219472255574684638e-01,2.538274346217288535e-01,-3.683200900153037471e-01
2.835999999999999943e+01,8.634969438519809470e-01,2.318219603039150048e-02,2.422399115988500828e-01,5.714614225282306226e-01,3.379895220200003214e-01,-3.168822951426433221e-01,2.418695687622141599e-01,-3.715793109215610457e-01
2.836499999999999844e+01,8.405248293327232112e-01,2.170406962890412614e-02,2.362297410559044963e-01,5.694587508121549124e-01,3.150174075007425856e-01,-3.183604215441306895e-01,2.358593982192685734e-01,-3.735819826376367558e-01
2.837000000000000099e+01,8.205329665923909443e-01,2.771800346831757370e-02,2.202940886192084613e-01,5.620050147621451497e-01,2.950255447604103187e-01,-3.123464877047172350e-01,2.199237457825725384e-01,-3.810357186876465185e-01
2.837500000000000000e+01,8.036500665336503424e-01,2.902233369214793704e-02,2.123099314752878164e-01,5.529385467725769221e-01,2.781426447016697168e-01,-3.110421574808868717e-01,2.119395886386518935e-01,-3.901021866772147462e-01
2.837999999999999901e+01,7.831676718317290842e-01,3.215700099745012752e-02,2.034043362155494028e-01,5.504182133290265178e-01,2.576602499997484585e-01,-3.079074901755847193e-01,2.030339933789134799e-01,-3.926225201207651505e-01
2.838500000000000156e+01,7.575608391894363969e-01,3.398308044710764142e-02,1.936210171521412782e-01,5.521457358431033358e-01,2.320534173574557713e-01,-3.060814107259272054e-01,1.932506743155053552e-01,-3.908949976066883325e-01
2.839000000000000057e+01,7.413636163251464684e-01,4.000192388137504412e-02,1.862585675439249189e-01,5.461385831836135241e-01,2.158561944931658427e-01,-3.000625672916598097e-01,1.858882247072889959e-01,-3.969021502661781442e-01
2.839499999999999957e+01,7.229806357695625074e-01,4.511132598383622155e-02,1.783340896586956825e-01,5.387232409594173710e-01,1.974732139375818818e-01,-2.949531651891986184e-01,1.779637468220597596e-01,-4.043174924903742973e-01
2.839999999999999858e+01,7.025932211534877680e-01,4.467911143219712583e-02,1.697692757931329732e-01,5.359088776559159939e-01,1.770857993215071424e-01,-2.953853797408377280e-01,1.693989329564970503e-01,-4.071318557938756744e-01
2.840500000000000114e+01,6.782115179270296057e-01,5.223382688433349935e-02,1.649247535336033077e-01,5.273391785924097519e-01,1.527040960950489801e-01,-2.878306642887013544e-01,1.645544106969673848e-01,-4.157015548573819164e-01
2.841000000000000014e+01,6.601819961782376955e-01,5.856872287874084759e-02,1.560913273536291557e-01,5.247171536887772492e-01,1.346745743462570699e-01,-2.814957682942940131e-01,1.557209845169932327e-01,-4.183235797610144191e-01
2.841499999999999915e+01,6.400770376902118475e-01,5.491043009247897899e-02,1.484374840586345778e-01,5.176526369595154664e-01,1.145696158582312218e-01,-2.851540610805558540e-01,1.480671412219986549e-01,-4.253880964902762019e-01
2.842000000000000171e+01,6.229195244323001424e-01,6.653273564208851687e-02,1.427770494551774405e-01,5.071206487792103701e-01,9.741210260031951673e-02,-2.735317555309463300e-01,1.424067066185415176e-01,-4.359200846705812982e-01
2.842500000000000071e+01,6.034539314057304482e-01,6.956159087127368468e-02,1.435121728677302144e-01,5.065533989966339856e-01,7.794650957374982259e-02,-2.705029003017611622e-01,1.431418300310942915e-01,-4.364873344531576826e-01
2.842999999999999972e+01,5.825188171731401354e-01,7.341194416750494722e-02,1.376557969076737664e-01,4.974119490834477131e-01,5.701139534115950980e-02,-2.666525470055298719e-01,1.372854540710378435e-01,-4.456287843663439552e-01
2.843499999999999872e+01,5.618402925368518597e-01,7.741562763657180990e-02,1.303684026908018545e-01,4.909759084856901157e-01,3.633287070487123405e-02,-2.626488635364629953e-01,1.299980598541659316e-01,-4.520648249641015526e-01
2.844000000000000128e+01,5.404534305120046733e-01,8.510425161224195734e-02,1.274628095895215529e-01,4.861187311428702973e-01,1.494600868002404770e-02,-2.549602395607928895e-01,1.270924667528856300e-01,-4.569220023069213710e-01
2.844500000000000028e+01,5.244477755547360953e-01,9.188609603715149066e-02,1.240272190564691429e-01,4.724148908601515928e-01,-1.059646277244530310e-03,-2.481783951358833562e-01,1.236568762198332200e-01,-4.706258425896400754e-01
2.844999999999999929e+01,4.982144091287666887e-01,1.001272844441503523e-01,1.228346116632323543e-01,4.732541331962047959e-01,-2.729301270321393691e-02,-2.399372067288844668e-01,1.224642688265964313e-01,-4.697866002535868724e-01
2.845499999999999829e+01,4.841244392949630160e-01,1.023137705979636769e-01,1.226927619283858517e-01,4.621930189808313716e-01,-4.138298253701760965e-02,-2.377507205750711561e-01,1.223224190917499288e-01,-4.808477144689602967e-01
2.846000000000000085e+01,4.647885975019911409e-01,1.139186768692093676e-01,1.179450887009837606e-01,4.563643956303476967e-01,-6.071882432998948476e-02,-2.261458143038254653e-01,1.175747458643478377e-01,-4.866763378194439715e-01
2.846499999999999986e+01,4.448939597449971250e-01,1.178893624235165666e-01,1.229153444426981240e-01,4.492697748986139161e-01,-8.061346208698350058e-02,-2.221751287495182803e-01,1.225450016060622010e-01,-4.937709585511777521e-01
2.846999999999999886e+01,4.251412460746080146e-01,1.295290074492272681e-01,1.191627622211639953e-01,4.397442319627312690e-01,-1.003661757573726110e-01,-2.105354837238075649e-01,1.187924193845280724e-01,-5.032965014870603992e-01
2.847500000000000142e+01,4.065117848211389773e-01,1.347295197279463341e-01,1.211004657268469620e-01,4.331215716761527834e-01,-1.189956370108416484e-01,-2.053349714450884989e-01,1.207301228902110390e-01,-5.099191617736389404e-01
2.848000000000000043e+01,3.888738287980059716e-01,1.410804055502188070e-01,1.222045114060979765e-01,4.256567660266721842e-01,-1.366335930339746541e-01,-1.989840856228160260e-01,1.218341685694620535e-01,-5.173839674231195396e-01
2.848499999999999943e+01,3.677887109684486733e-01,1.515067274556308741e-01,1.287145237240815143e-01,4.168310551348820003e-01,-1.577187108635319523e-01,-1.885577637174039589e-01,1.283441808874455914e-01,-5.262096783149097234e-01
2.848999999999999844e+01,3.524557565819433358e-01,1.591392884257586682e-01,1.286873659966634720e-01,4.098274724137369041e-01,-1.730516652500372898e-01,-1.809252027472761648e-01,1.283170231600275490e-01,-5.332132610360547087e-01
2.849500000000000099e+01,3.332114598341883172e-01,1.716805179905110668e-01,1.362416209420810875e-01,3.999014419992058533e-01,-1.922959619977923085e-01,-1.683839731825237662e-01,1.358712781054451646e-01,-5.431392914505858149e-01
2.850000000000000000e+01,3.159859946729673963e-01,1.784212421298951856e-01,1.430987227118326877e-01,3.840004221068231693e-01,-2.095214271590132293e-01,-1.616432490431396474e-01,1.427283798751967647e-01,-5.590403113429684989e-01
2.850499999999999901e+01,2.934762287175936568e-01,1.874889315655084987e-01,1.450858789225614176e-01,3.808034613974100036e-01,-2.320311931143869688e-01,-1.525755596075263343e-01,1.447155360859254947e-01,-5.622372720523816092e-01
2.851000000000000156e+01,2.795915438291813326e-01,1.991256799423022361e-01,1.528702968531024109e-01,3.733271615139068800e-01,-2.459158780027992930e-01,-1.409388112307325969e-01,1.524999540164664880e-01,-5.697135719358847883e-01
2.851500000000000057e+01,2.657652929783766993e-01,2.127225812903544289e-01,1.660224908792179710e-01,3.603009046534638715e-01,-2.597421288536039263e-01,-1.273419098826804041e-01,1.656521480425820481e-01,-5.827398287963277967e-01
2.851999999999999957e+01,2.493944434522590570e-01,2.192389354339299712e-01,1.731790997606031945e-01,3.499563867364797742e-01,-2.761129783797215964e-01,-1.208255557391048618e-01,1.728087569239672716e-01,-5.930843467133118940e-01
2.852499999999999858e+01,2.376275043231521611e-01,2.299365230811358796e-01,1.812069684890998400e-01,3.409802451675462143e-01,-2.878799175088284645e-01,-1.101279680918989534e-01,1.808366256524639171e-01,-6.020604882822454540e-01
2.853000000000000114e+01,2.185620438882560357e-01,2.394678827255504461e-01,1.983214227897404647e-01,3.327865380237459703e-01,-3.069453779437245622e-01,-1.005966084474843869e-01,1.979510799531045417e-01,-6.102541954260456425e-01
2.853500000000000014e+01,2.103742209323736512e-01,2.554831579332324520e-01,2.120692715938653217e-01,3.194438381825243645e-01,-3.151332008996069467e-01,-8.458133323980238094e-02,2.116989287572293987e-01,-6.235968952672672483e-01
2.853999999999999915e+01,1.967305131216409986e-01,2.633198027567127952e-01,2.242248634852284650e-01,3.115956798216640289e-01,-3.287769087103395993e-01,-7.674468841632203775e-02,2.238545206485925421e-01,-6.314450536281276394e-01
2.854500000000000171e+01,1.834960495423908489e-01,2.762904620844002790e-01,2.400600911586586172e-01,3.013241485709532430e-01,-3.420113722895897768e-01,-6.377402908863455400e-02,2.396897483220226943e-01,-6.417165848788384253e-01
2.855000000000000071e+01,1.708576364614656506e-01,2.889966309754360418e-01,2.587072704995951322e-01,2.920006110356020979e-01,-3.546497853705149472e-01,-5.106786019759879114e-02,2.583369276629591815e-01,-6.510401224141895149e-01
2.855499999999999972e+01,1.591682119383038552e-01,3.030311192791552144e-01,2.741942633531977980e-01,2.777477636578574716e-01,-3.663392098936767427e-01,-3.703337189387961859e-02,2.738239205165618473e-01,-6.652929697919341967e-01
2.855999999999999872e+01,1.496712029638677388e-01,3.170199487251196824e-01,2.903112432833975798e-01,2.701057190528309837e-01,-3.758362188681129146e-01,-2.304454244791515061e-02,2.899409004467616291e-01,-6.729350143969606846e-01
2.856500000000000128e+01,1.422462551372386530e-01,3.258652779079391215e-01,3.118117304033912740e-01,2.570150833060141360e-01,-3.832611666947419726e-01,-1.419921326509571147e-02,3.114413875667553233e-01,-6.860256501437775878e-01
2.857000000000000028e+01,1.362799607041443872e-01,3.399885754037182406e-01,3.366447060626612808e-01,2.476262432386914514e-01,-3.892274611278362384e-01,-7.591576931659238525e-05,3.362743632260253301e-01,-6.954144902111002446e-01
2.857499999999999929e+01,1.313475173621337921e-01,3.560031794536565597e-01,3.560326438157022655e-01,2.403392633156986313e-01,-3.941599044698468335e-01,1.593868828062172671e-02,3.556623009790663148e-01,-7.027014701340930092e-01
2.857999999999999829e+01,1.262655556351345854e-01,3.696288982417227365e-01,3.795971330242371988e-01,2.269572352534427462e-01,-3.992418661968460403e-01,2.956440706868790347e-02,3.792267901876012481e-01,-7.160834981963488666e-01
2.858500000000000085e+01,1.230168149039480990e-01,3.830996471383615321e-01,4.066089170491325455e-01,2.147377131510675718e-01,-4.024906069280325127e-01,4.303515596532669907e-02,4.062385742124965948e-01,-7.283030202987240687e-01
2.858999999999999986e+01,1.201411438816755994e-01,3.986457337297169556e-01,4.346112059800401606e-01,2.024133951447990853e-01,-4.053662779503049984e-01,5.858124255668212266e-02,4.342408631434042099e-01,-7.406273383049926107e-01
2.859499999999999886e+01,1.151934464530790930e-01,4.134868752099630784e-01,4.611460977701080655e-01,1.919729857532716522e-01,-4.103139753789015187e-01,7.342238403692824544e-02,4.607757549334721148e-01,-7.510677476965199606e-01
2.860000000000000142e+01,1.153056711503357701e-01,4.231419489700152803e-01,4.905343981156526367e-01,1.846690264657615266e-01,-4.102017506816448833e-01,8.307745779698044730e-02,4.901640552790166860e-01,-7.583717069840301139e-01
2.860500000000000043e+01,1.196406386455875909e-01,4.350710223503992391e-01,5.229589191496615275e-01,1.767804654478724313e-01,-4.058667831863930209e-01,9.500653117736440612e-02,5.225885763130255768e-01,-7.662602680019192647e-01
2.860999999999999943e+01,1.183762685596680408e-01,4.493475083015446292e-01,5.501174513155606682e-01,1.612605261066389906e-01,-4.071311532723125848e-01,1.092830171285097962e-01,5.497471084789247175e-01,-7.817802073431526777e-01
2.861499999999999844e+01,1.259127949271380553e-01,4.644084489391850368e-01,5.840483464578228867e-01,1.532090316078116021e-01,-3.995946269048425981e-01,1.243439577661502038e-01,5.836780036211869360e-01,-7.898317018419800384e-01
2.862000000000000099e+01,1.292840388103683180e-01,4.802649692359069467e-01,6.169984472817475751e-01,1.442410712528509054e-01,-3.962233830216123076e-01,1.402004780628721137e-01,6.166281044451116244e-01,-7.987996621969407629e-01
2.862500000000000000e+01,1.331709217818606850e-01,4.905691844838423465e-01,6.504185827677094744e-01,1.371984407478151480e-01,-3.923365000501199407e-01,1.505046933108075136e-01,6.500482399310735238e-01,-8.058422927019764925e-01
2.862999999999999901e+01,1.450158214815429059e-01,5.060377194650556021e-01,6.874922085074993694e-01,1.263233131782953711e-01,-3.804916003504377198e-01,1.659732282920207691e-01,6.871218656708634187e-01,-8.167174202714962972e-01
2.863500000000000156e+01,1.542459885054387747e-01,5.203879754755803555e-01,7.254581156426713751e-01,1.154405362119687306e-01,-3.712614333265418232e-01,1.803234843025455225e-01,7.250877728060354244e-01,-8.276001972378229654e-01
2.864000000000000057e+01,1.633302644959592764e-01,5.343155970475316208e-01,7.635395642233352431e-01,1.106011175277386155e-01,-3.621771573360213492e-01,1.942511058744967878e-01,7.631692213866992924e-01,-8.324396159220530667e-01
2.864499999999999957e+01,1.727763562311599166e-01,5.495366317286182190e-01,8.002848934679567261e-01,9.980134504191377764e-02,-3.527310656008206813e-01,2.094721405555833860e-01,7.999145506313207754e-01,-8.432393884078779323e-01
2.864999999999999858e+01,1.922138868147794943e-01,5.628273546384006121e-01,8.390235916055872600e-01,9.594171800523777771e-02,-3.332935350172011590e-01,2.227628634653657791e-01,8.386532487689513093e-01,-8.470990154445539044e-01
2.865500000000000114e+01,2.080970286442020700e-01,5.665785529779454599e-01,8.780264044165955184e-01,8.652479833149345767e-02,-3.174103931877785278e-01,2.265140618049106269e-01,8.776560615799595677e-01,-8.565159351182982661e-01
2.866000000000000014e+01,2.258630722360507326e-01,5.819045880370806723e-01,9.203264209021344566e-01,7.746447245728310671e-02,-2.996443495959298930e-01,2.418400968640458393e-01,9.199560780654985059e-01,-8.655762609925086171e-01
2.866499999999999915e+01,2.434933648658978989e-01,5.973524261503343480e-01,9.598975881836131485e-01,7.659357833129641635e-02,-2.820140569660827268e-01,2.572879349772995150e-01,9.595272453469771978e-01,-8.664471551184952380e-01
2.867000000000000171e+01,2.610587106767970345e-01,6.094352570594279150e-01,1.001718170179365597e+00,6.586160044177348516e-02,-2.644487111551835912e-01,2.693707658863930821e-01,1.001347827342729646e+00,-8.771791330080181970e-01
2.867500000000000071e+01,2.803556125084856743e-01,6.175415333324213440e-01,1.041697575344094684e+00,6.262099406006065017e-02,-2.451518093234949514e-01,2.774770421593865111e-01,1.041327232507458733e+00,-8.804197393897310597e-01
2.867999999999999972e+01,3.059743660518673414e-01,6.285474444620851031e-01,1.083524359256193836e+00,5.644385652860210018e-02,-2.195330557801132842e-01,2.884829532890502701e-01,1.083154016419557886e+00,-8.865968769211896028e-01
2.868499999999999872e+01,3.319962281839607954e-01,6.385542338884115932e-01,1.125162325076817682e+00,5.353307450996534766e-02,-1.935111936480198302e-01,2.984897427153767602e-01,1.124791982240181731e+00,-8.895076589398263067e-01
2.869000000000000128e+01,3.549424641654148060e-01,6.467477360105715611e-01,1.164311491603002624e+00,4.474619914949956589e-02,-1.705649576665658196e-01,3.066832448375367282e-01,1.163941148766366673e+00,-8.982945343002921579e-01
2.869500000000000028e+01,3.789649234986610105e-01,6.583547700136285208e-01,1.206557218094716388e+00,4.507036851610862760e-02,-1.465424983333196152e-01,3.182902788405936878e-01,1.206186875258080438e+00,-8.979703649336829852e-01
2.869999999999999929e+01,4.054518163383987739e-01,6.623961430607896439e-01,1.250651913455914865e+00,4.178302013627181039e-02,-1.200556054935818517e-01,3.223316518877548109e-01,1.250281570619278915e+00,-9.012577133135198926e-01
2.870499999999999829e+01,4.320090393270404339e-01,6.706519221125609720e-01,1.287107543430832779e+00,3.975048520038060307e-02,-9.349838250494019176e-02,3.305874309395261390e-01,1.286737200594196828e+00,-9.032902482494110652e-01
2.871000000000000085e+01,4.671192661107896327e-01,6.824264382589106948e-01,1.327428115243226792e+00,3.384608179064722833e-02,-5.838815572119099295e-02,3.423619470858758618e-01,1.327057772406590841e+00,-9.091946516591444816e-01
2.871499999999999986e+01,4.980407887314166060e-01,6.867846304889578812e-01,1.365323060642219755e+00,3.567084836086484301e-02,-2.746663310056401963e-02,3.467201393159230483e-01,1.364952717805583804e+00,-9.073698850889267975e-01
2.871999999999999886e+01,5.240694959447380619e-01,6.902806930336631286e-01,1.405303618990971115e+00,3.563820057445506173e-02,-1.437925887242563761e-03,3.502162018606282956e-01,1.404933276154335164e+00,-9.074025328753365649e-01
2.872500000000000142e+01,5.592139862870713074e-01,6.942506407978541461e-01,1.449827045204503673e+00,3.327142092599177925e-02,3.370656445509068178e-02,3.541861496248193131e-01,1.449456702367867722e+00,-9.097693125237998890e-01
2.873000000000000043e+01,5.960020398133087927e-01,7.063124551976129872e-01,1.483988628776296226e+00,3.392763659412297017e-02,7.049461798132816703e-02,3.662479640245781543e-01,1.483618285939660275e+00,-9.091130968556686565e-01
2.873499999999999943e+01,6.222596635091068862e-01,7.079006501121203332e-01,1.520807449302542302e+00,3.556180280039650254e-02,9.675224167712626056e-02,3.678361589390855002e-01,1.520437106465906352e+00,-9.074789306493951102e-01
2.873999999999999844e+01,6.633813321843567978e-01,7.078890573843397149e-01,1.556195143688055893e+00,4.063821581143156614e-02,1.378739103523761722e-01,3.678245662113048819e-01,1.555824800851419942e+00,-9.024025176383601021e-01
2.874500000000000099e+01,6.970456005407731359e-01,7.113721466789372228e-01,1.595075730012355919e+00,3.819265271086715041e-02,1.715381787087925103e-01,3.713076555059023898e-01,1.594705387175719968e+00,-9.048480807389245317e-01
2.875000000000000000e+01,7.311242484172362222e-01,7.147502143952449982e-01,1.629035048439407607e+00,3.862774409527473807e-02,2.056168265852555965e-01,3.746857232222101652e-01,1.628664705602771656e+00,-9.044129893545169718e-01
2.875499999999999901e+01,7.653461533736573008e-01,7.185755339614289250e-01,1.661653989410325716e+00,4.474502079219361966e-02,2.398387315416766752e-01,3.785110427883940920e-01,1.661283646573689765e+00,-8.982957126575980000e-01
2.876000000000000156e+01,8.004878136400795929e-01,7.189257412513415657e-01,1.689287144156006448e+00,4.711469156640589462e-02,2.749803918080989673e-01,3.788612500783067327e-01,1.688916801319370498e+00,-8.959260418833857598e-01
2.876500000000000057e+01,8.359679982612504556e-01,7.147035151783268647e-01,1.724287744353433904e+00,5.192802141566941337e-02,3.104605764292698300e-01,3.746390240052920317e-01,1.723917401516797954e+00,-8.911127120341222341e-01
2.876999999999999957e+01,8.732133275338338496e-01,7.208647469190916368e-01,1.751139255218575164e+00,5.708082911100231110e-02,3.477059057018532240e-01,3.808002557460568038e-01,1.750768912381939213e+00,-8.859599043387893502e-01
2.877499999999999858e+01,9.028400459747247808e-01,7.185640811804365757e-01,1.775881243200644999e+00,6.059956681039470328e-02,3.773326241427441552e-01,3.784995900074017428e-01,1.775510900364009048e+00,-8.824411666393969789e-01
2.878000000000000114e+01,9.364990467299412202e-01,7.147895391683208866e-01,1.808675616117895180e+00,6.268074388520872287e-02,4.109916248979605946e-01,3.747250479952860536e-01,1.808305273281259229e+00,-8.803599895645829454e-01
2.878500000000000014e+01,9.707996163015913949e-01,7.102488354356566447e-01,1.831158773252965721e+00,6.997275702447010304e-02,4.452921944696107692e-01,3.701843442626218117e-01,1.830788430416329771e+00,-8.730679764253215236e-01
2.878999999999999915e+01,1.009634079772624426e+00,7.103563414283277089e-01,1.852714785521251795e+00,7.534170607886105098e-02,4.841266579406438009e-01,3.702918502552928759e-01,1.852344442684615844e+00,-8.676990273709306312e-01
2.879500000000000171e+01,1.045246777073930211e+00,7.092761749750723377e-01,1.869647575228110536e+00,8.106565137032618884e-02,5.197393552419495855e-01,3.692116838020375047e-01,1.869277232391474586e+00,-8.619750820794654933e-01
