t,v1,v2,v3,v4
1.657499999999999929e+01,2.171856459101797754e-01,6.153221444907498450e-01,1.244675125611983540e-01,9.000572919311592424e-01
1.657999999999999829e+01,2.402418592560661148e-01,5.949361217325470630e-01,1.084104426060230192e-01,9.103944438243838366e-01
1.658500000000000085e+01,2.599746140195036137e-01,5.753314239681937003e-01,9.162702575151487894e-02,9.206419275084289922e-01
1.658999999999999986e+01,2.826898936956685482e-01,5.588136985634297726e-01,7.686446032593757804e-02,9.302457618217486734e-01
1.659499999999999886e+01,3.092471343618304891e-01,5.384475111343176579e-01,6.554099142005946621e-02,9.401572900761876461e-01
1.660000000000000142e+01,3.301326946756968916e-01,5.112516779740498007e-01,5.394622587992972673e-02,9.448044509773385613e-01
1.660500000000000043e+01,3.610587005330176402e-01,4.927461437937907807e-01,3.739001361138707957e-02,9.513763989255819009e-01
1.660999999999999943e+01,3.809451884125583110e-01,4.676092746793446553e-01,3.001650883380889076e-02,9.546140975657336769e-01
1.661499999999999844e+01,4.080597805056142557e-01,4.481770819119286764e-01,2.566536221436835699e-02,9.589530382566266997e-01
1.662000000000000099e+01,4.332900792766475884e-01,4.294933775773421836e-01,1.365840905524442865e-02,9.579685237385411334e-01
1.662500000000000000e+01,4.550309514621405649e-01,4.052029760134062131e-01,8.611389476915590896e-03,9.612081001043708550e-01
1.662999999999999901e+01,4.816578143875631657e-01,3.811554752366850818e-01,3.614316430395512428e-03,9.632628105958700448e-01
1.663500000000000156e+01,5.124829085650663973e-01,3.620438602261187300e-01,3.582393413422161645e-03,9.582655696573861848e-01
1.664000000000000057e+01,5.361566475505034068e-01,3.398855769390836112e-01,2.338185932946889450e-03,9.551713473829717138e-01
1.664499999999999957e+01,5.641346190400404748e-01,3.178806488117658091e-01,1.362200939271184744e-03,9.480356752354319738e-01
1.664999999999999858e+01,5.913323398348826476e-01,2.970094160376330339e-01,3.859108783567022014e-03,9.439523466957681075e-01
1.665500000000000114e+01,6.167714898323779504e-01,2.743354494003070188e-01,7.592103082613968837e-03,9.360781612038713284e-01
1.666000000000000014e+01,6.473075836935490157e-01,2.534596764427610172e-01,1.082741912832869101e-02,9.240785769432361407e-01
1.666499999999999915e+01,6.724821161976906048e-01,2.335994907535925702e-01,1.602660868322356921e-02,9.145269958770804175e-01
1.667000000000000171e+01,6.968167251982160249e-01,2.140478718665413671e-01,2.205362216567002473e-02,9.023480208438831029e-01
1.667500000000000071e+01,7.226076475469042082e-01,1.984813077311597673e-01,3.100014408646767708e-02,8.930717664450239512e-01
1.667999999999999972e+01,7.440815976783111685e-01,1.727126840779793226e-01,4.115287575731774866e-02,8.791960518373427291e-01
1.668499999999999872e+01,7.713661939607124873e-01,1.551171664670577821e-01,5.686650637297976235e-02,8.602437013721047077e-01
1.669000000000000128e+01,7.908738067004865702e-01,1.380697220578759876e-01,6.876043310640345130e-02,8.501398042942154287e-01
1.669500000000000028e+01,8.178179397743590151e-01,1.199825962608192659e-01,8.516282089724218352e-02,8.294685053698216404e-01
1.669999999999999929e+01,8.345764451406680884e-01,1.063113889138016938e-01,1.012369984726544936e-01,8.087413468634855329e-01
1.670499999999999829e+01,8.550509812020975486e-01,9.146485579971969093e-02,1.227113233092217703e-01,7.908711250789326463e-01
1.671000000000000085e+01,8.777128825085156461e-01,8.191147867530697291e-02,1.359129880648460298e-01,7.727651485261474162e-01
1.671499999999999986e+01,8.948271290989397997e-01,6.982111218543175790e-02,1.544278277222566886e-01,7.535864075977201093e-01
1.671999999999999886e+01,9.086401331455725705e-01,5.354289210015656525e-02,1.771853142755270560e-01,7.315960171250006638e-01
1.672500000000000142e+01,9.276145774617673423e-01,4.570454992711720649e-02,1.972540354050194011e-01,7.125314237826200214e-01
1.673000000000000043e+01,9.410649592882964765e-01,3.382776141064851305e-02,2.204736355847312645e-01,6.876926209975861015e-01
1.673499999999999943e+01,9.545367594039686487e-01,2.675632010829363805e-02,2.418358739423928094e-01,6.658751527334559883e-01
1.673999999999999844e+01,9.679275950327851374e-01,2.142601158691855023e-02,2.698771947885187927e-01,6.442237711664168254e-01
1.674500000000000099e+01,9.788495054393515638e-01,1.428511410651383574e-02,2.921369018378333626e-01,6.194162690485722766e-01
1.675000000000000000e+01,9.893121540905910338e-01,9.257453752904213490e-03,3.167442437642982167e-01,5.969939765866770776e-01
1.675499999999999901e+01,9.966260092628188572e-01,8.569079706971629087e-03,3.419222784328304066e-01,5.755310730574841882e-01
1.676000000000000156e+01,1.003434044300649086e+00,3.669823477070966074e-03,3.662031924006584616e-01,5.488905182160126461e-01
1.676500000000000057e+01,1.008440258809015777e+00,-7.500559010527815557e-04,3.906514368237600787e-01,5.266412405979856715e-01
1.676999999999999957e+01,1.016256391653167057e+00,-1.833457220979557711e-03,4.171847056763245964e-01,5.027808697999303078e-01
1.677499999999999858e+01,1.015104019174555727e+00,-3.153329270888359341e-03,4.443867484558792769e-01,4.812803074525953129e-01
1.678000000000000114e+01,1.022691805627150785e+00,6.067098402615899973e-04,4.734955314528943027e-01,4.589791034366527689e-01
1.678500000000000014e+01,1.024274594760603563e+00,5.524509352629646333e-03,4.994819145776051572e-01,4.367766633240762197e-01
1.678999999999999915e+01,1.024158706571598687e+00,7.809898288040444808e-03,5.205317820348556168e-01,4.157761368905421584e-01
1.679500000000000171e+01,1.018366001188880876e+00,8.732446850609892897e-03,5.515955597363157992e-01,3.946919494719557386e-01
1.680000000000000071e+01,1.020624039054989662e+00,1.150297384243672422e-02,5.788765122160797194e-01,3.725690766541319143e-01
1.680499999999999972e+01,1.015479896750209665e+00,1.785641846692552145e-02,5.991218756852293437e-01,3.515953619127345497e-01
1.680999999999999872e+01,1.011139753761581161e+00,2.191147177582181832e-02,6.254678633227109819e-01,3.308496206763736347e-01
1.681500000000000128e+01,1.010488503988696829e+00,2.636268449216399787e-02,6.502469292955088687e-01,3.114824072119783960e-01
1.682000000000000028e+01,9.983481114178612836e-01,3.359261693837704843e-02,6.742097660981666296e-01,2.942464294701498395e-01
1.682499999999999929e+01,9.923473340626290939e-01,4.687193843638654683e-02,6.946619458398909375e-01,2.753423213144151060e-01
1.682999999999999829e+01,9.811871978886106405e-01,5.337318224440737446e-02,7.185595892674657703e-01,2.594242186947145479e-01
1.683500000000000085e+01,9.710648492056472847e-01,6.063882675740182165e-02,7.416814720048057197e-01,2.350589194943940585e-01
1.683999999999999986e+01,9.672553537137090762e-01,7.468718157967423055e-02,7.618210612316571595e-01,2.231058394070925821e-01
1.684499999999999886e+01,9.581203554689412538e-01,8.435678455685076405e-02,7.822733528675872572e-01,2.052092805264322806e-01
1.685000000000000142e+01,9.487250706228324004e-01,9.573782984281258013e-02,8.043860517789045428e-01,1.886183015015086839e-01
1.685500000000000043e+01,9.374965888867270447e-01,1.034179426850503347e-01,8.254348651626989275e-01,1.735326088703903757e-01
1.685999999999999943e+01,9.220527816541762567e-01,1.125752105280575094e-01,8.369028156390816431e-01,1.653105047506784331e-01
1.686499999999999844e+01,9.155617209285440428e-01,1.263325441779941383e-01,8.588563313303857472e-01,1.497994970462224740e-01
1.687000000000000099e+01,9.055075677698026793e-01,1.336835068868714171e-01,8.771227883522737523e-01,1.399828506702514852e-01
1.687500000000000000e+01,8.945800225644152670e-01,1.463697743763531511e-01,8.948320510028394681e-01,1.218317372155735961e-01
1.687999999999999901e+01,8.774772541146199645e-01,1.608005500789218556e-01,9.087448097764989630e-01,1.152322624907808485e-01
1.688500000000000156e+01,8.653446766335013418e-01,1.675626853689373141e-01,9.223313177580241273e-01,1.029965156978135121e-01
1.689000000000000057e+01,8.533478353072323497e-01,1.814905238931304177e-01,9.407603194538501912e-01,9.485787880679989736e-02
1.689499999999999957e+01,8.409610172625034963e-01,1.920012230088948280e-01,9.534492385573932749e-01,8.914844368120780627e-02
1.689999999999999858e+01,8.264326767229881465e-01,2.016635628552500004e-01,9.661329386827487431e-01,7.654704630870125259e-02
1.690500000000000114e+01,8.157085564674108058e-01,2.191545733665695994e-01,9.788437986036176985e-01,6.816630968236332688e-02
1.691000000000000014e+01,8.076512832247043638e-01,2.244993831234758930e-01,9.894804431196001504e-01,6.119771493398493828e-02
1.691499999999999915e+01,7.897961481930515504e-01,2.367998626142318597e-01,1.004128388958301699e+00,5.320236995016726367e-02
1.692000000000000171e+01,7.756685835871236501e-01,2.491595963817393178e-01,1.011959172442646659e+00,4.557925574275759756e-02
1.692500000000000071e+01,7.664372709175796272e-01,2.625918544417961686e-01,1.018369139939992785e+00,4.037646479257166882e-02
1.692999999999999972e+01,7.536679030502468901e-01,2.721130785913535854e-01,1.031714093531302057e+00,3.776649346612168806e-02
1.693499999999999872e+01,7.438627463708199494e-01,2.804534672301991494e-01,1.036440472410334657e+00,3.390131166382200772e-02
1.694000000000000128e+01,7.289878496275795650e-01,2.908276066199457777e-01,1.046566785437024416e+00,2.911183890284521972e-02
1.694500000000000028e+01,7.182532115232581615e-01,3.043819625004233198e-01,1.054145460973058501e+00,2.370698018793977041e-02
1.694999999999999929e+01,7.052588368708810895e-01,3.129058855184075894e-01,1.058061660466574683e+00,2.346424370161662859e-02
1.695499999999999829e+01,6.935135042164760621e-01,3.226766492164564459e-01,1.065388125030369393e+00,1.989452325133592506e-02
1.696000000000000085e+01,6.849330192488248814e-01,3.328275804807571681e-01,1.075432779676579464e+00,1.916715719445382521e-02
1.696499999999999986e+01,6.733864860676996855e-01,3.428927177929108061e-01,1.078849672294512896e+00,1.272457027990648616e-02
1.696999999999999886e+01,6.622094855843193573e-01,3.510848190531449808e-01,1.087287182511598616e+00,1.211240050398760745e-02
1.697500000000000142e+01,6.527638099216678258e-01,3.632282502724654139e-01,1.085376577345599669e+00,8.826898580714240272e-03
1.698000000000000043e+01,6.397204994093330654e-01,3.736829282832277443e-01,1.095031778138951806e+00,8.644754089558453689e-03
1.698499999999999943e+01,6.313037788092090707e-01,3.763868975362414937e-01,1.096881052209545793e+00,4.534756295112484827e-03
1.698999999999999844e+01,6.218090043214815621e-01,3.857730350052709367e-01,1.102535723693651715e+00,7.764176934260534624e-03
1.699500000000000099e+01,6.141475823076695262e-01,3.962969731890301217e-01,1.104491635646487557e+00,5.801222422012688659e-03
1.700000000000000000e+01,5.986148045862175193e-01,4.034236116687621720e-01,1.105521150213956583e+00,-9.161501341083189750e-04
1.700499999999999901e+01,5.925703974953918651e-01,4.093752570358111242e-01,1.108107060767300700e+00,-7.623572666131039552e-04
1.701000000000000156e+01,5.852875624711072478e-01,4.160129565185115563e-01,1.115087476015622858e+00,-4.366251998711289262e-04
1.701500000000000057e+01,5.745839175285516465e-01,4.237618644294862125e-01,1.111846823611124524e+00,-6.950819073811829486e-04
1.701999999999999957e+01,5.675124940011438968e-01,4.335310797781322667e-01,1.114304960736559824e+00,-1.816861265370060471e-03
1.702499999999999858e+01,5.605243581886871773e-01,4.407815335212350027e-01,1.121338528893070619e+00,-1.986547397033049144e-04
1.703000000000000114e+01,5.521568236912616223e-01,4.437504126891223533e-01,1.123462179050957577e+00,2.313845292226210815e-03
1.703500000000000014e+01,5.400064882309278946e-01,4.526475124113422677e-01,1.121945225886332498e+00,4.450323766117489930e-04
1.703999999999999915e+01,5.335258541596693549e-01,4.560428166561481533e-01,1.120633671261747288e+00,-1.224153069924068232e-03
1.704500000000000171e+01,5.229740278973090684e-01,4.668740658034017943e-01,1.127851041425830481e+00,-1.755242870557360314e-03
1.705000000000000071e+01,5.228253617620767235e-01,4.695859350515226849e-01,1.123055332511536886e+00,3.399676736969734284e-03
1.705499999999999972e+01,5.150186040644852969e-01,4.749336149906528970e-01,1.128111677627245291e+00,4.680677994080013459e-04
1.705999999999999872e+01,5.105563416350360484e-01,4.795916156390782059e-01,1.130189639391963263e+00,5.195963771546225837e-03
1.706500000000000128e+01,5.014002338636065481e-01,4.881764828930335032e-01,1.125175357659118358e+00,1.037926868777459257e-03
1.707000000000000028e+01,4.926083376315683049e-01,4.942589331876992009e-01,1.126159027338553553e+00,4.861748814504044877e-03
1.707499999999999929e+01,4.908131020741003936e-01,4.946573430902981294e-01,1.127494062927394847e+00,4.708754451421705463e-03
1.707999999999999829e+01,4.799288235351755749e-01,5.047257620797526156e-01,1.128277184116206699e+00,6.408166081879503907e-03
1.708500000000000085e+01,4.766198547963637622e-01,5.056958895686094468e-01,1.132770666012341998e+00,7.870745647762479244e-03
1.708999999999999986e+01,4.703916706733216047e-01,5.112805834534340788e-01,1.128965851139363208e+00,6.746159447184914802e-03
1.709499999999999886e+01,4.666673942748872927e-01,5.152172219401561781e-01,1.131078539652975223e+00,1.130987072336788607e-02
1.710000000000000142e+01,4.613499655083556084e-01,5.233150447470171773e-01,1.133869979488763002e+00,1.217298521972192543e-02
1.710500000000000043e+01,4.531913350467772217e-01,5.296842561872613375e-01,1.126711331110893388e+00,1.049947859444590528e-02
1.710999999999999943e+01,4.471812891104952059e-01,5.287663502830649565e-01,1.126981337799509264e+00,1.241168404729387983e-02
1.711499999999999844e+01,4.432449001405359690e-01,5.365675417192795615e-01,1.128073174294166314e+00,1.082152755042232670e-02
1.712000000000000099e+01,4.369530837115090383e-01,5.382565583640884777e-01,1.128142694052581829e+00,1.249666584380883932e-02
1.712500000000000000e+01,4.348538714654352488e-01,5.464696640982060760e-01,1.129899433218889859e+00,1.763079162469009809e-02
1.712999999999999901e+01,4.285947989459984453e-01,5.476730523079218482e-01,1.126782372061534421e+00,1.490432633353464334e-02
1.713500000000000156e+01,4.255726950061642921e-01,5.501499399675006119e-01,1.129053010469990737e+00,1.927994861829168682e-02
1.714000000000000057e+01,4.229887562563106052e-01,5.585191776453292123e-01,1.128993164703639751e+00,2.114815215421683714e-02
1.714499999999999957e+01,4.110200452657915560e-01,5.597455410431777523e-01,1.126305929064949751e+00,1.697323448644863508e-02
1.714999999999999858e+01,4.065785289533385138e-01,5.641818299337029163e-01,1.126630160665745617e+00,1.495051180683741598e-02
1.715500000000000114e+01,4.037902270599005305e-01,5.692773269078567067e-01,1.125682478872522152e+00,1.925986595854202801e-02
1.716000000000000014e+01,3.986854394733546081e-01,5.705437133173522080e-01,1.122722818902275099e+00,2.662645733249385804e-02
1.716499999999999915e+01,3.922314800330428675e-01,5.760870570020025783e-01,1.126627665710305815e+00,2.433166581216674937e-02
1.717000000000000171e+01,3.845194413317121196e-01,5.802197341359367488e-01,1.126793366550387532e+00,2.521141828232181456e-02
1.717500000000000071e+01,3.880960990138275779e-01,5.840928890031009679e-01,1.125075313820047329e+00,3.045165983386349806e-02
1.717999999999999972e+01,3.781597491022128388e-01,5.837452348258881374e-01,1.121034500650017307e+00,2.897772630681147779e-02
1.718499999999999872e+01,3.706156607640463396e-01,5.912498781748576349e-01,1.119774829994550913e+00,3.236952401739933566e-02
1.719000000000000128e+01,3.630789002563474255e-01,5.970840816161677722e-01,1.120136512753825642e+00,3.048737251648565849e-02
1.719500000000000028e+01,3.656180662665218795e-01,6.010845073906754266e-01,1.116898391815316582e+00,3.153191908712948271e-02
1.719999999999999929e+01,3.583188874070067920e-01,6.025983118558012608e-01,1.117158631276615743e+00,3.779657462762809478e-02
1.720499999999999829e+01,3.524679014627670748e-01,6.078278839863636707e-01,1.114951927878098603e+00,3.613370961879880383e-02
1.721000000000000085e+01,3.451223889617854867e-01,6.106003891221803981e-01,1.114966747084781939e+00,4.050371803219712796e-02
1.721499999999999986e+01,3.416948417150545980e-01,6.147838516004440201e-01,1.111103259967005874e+00,4.130172590683447997e-02
1.721999999999999886e+01,3.357513066433353566e-01,6.177191823910453961e-01,1.113369790611652643e+00,4.981825025571270937e-02
1.722500000000000142e+01,3.260771498591581441e-01,6.247783864378231300e-01,1.109666577858811065e+00,4.783116187897840793e-02
1.723000000000000043e+01,3.309848440633631483e-01,6.303556551927209650e-01,1.106470484722065661e+00,5.090648165208749160e-02
1.723499999999999943e+01,3.209177916141128240e-01,6.335922841012244788e-01,1.108642502501990368e+00,5.557937946136786572e-02
1.723999999999999844e+01,3.137043488518803658e-01,6.391795085909263152e-01,1.104106677939803882e+00,5.520215945969057791e-02
1.724500000000000099e+01,3.067385710637322571e-01,6.424847384123115734e-01,1.101462967414317928e+00,5.926124687670474012e-02
1.725000000000000000e+01,3.016845476382798430e-01,6.473343916711411516e-01,1.098819640711504730e+00,6.251058484928981307e-02
1.725499999999999901e+01,3.019299991191357058e-01,6.514108414805925840e-01,1.098904436284647623e+00,6.346860728310559085e-02
1.726000000000000156e+01,2.919198490275006219e-01,6.562703490068862999e-01,1.093031094746316656e+00,6.628362480579280680e-02
1.726500000000000057e+01,2.824421078430504606e-01,6.583008889318454626e-01,1.094399860562580429e+00,7.323352607922949120e-02
1.726999999999999957e+01,2.808607101494682845e-01,6.647040287494768718e-01,1.092350013301902845e+00,7.229722880233425963e-02
1.727499999999999858e+01,2.739406058962527979e-01,6.678279185671974760e-01,1.088686217586041893e+00,7.878482971539409185e-02
1.728000000000000114e+01,2.678058346399692646e-01,6.723692303043694585e-01,1.083787919117022991e+00,7.785686699277548362e-02
1.728500000000000014e+01,2.602252503742555345e-01,6.833835782990552721e-01,1.078675726932893486e+00,8.149843857894856214e-02
1.728999999999999915e+01,2.538389935205350167e-01,6.827331046878281073e-01,1.078473602019007105e+00,9.152774062359270157e-02
1.729500000000000171e+01,2.482492397179459354e-01,6.870953904293183312e-01,1.073268756260559842e+00,9.303454003377420456e-02
1.730000000000000071e+01,2.409823885949866629e-01,6.864891880574656158e-01,1.067798891125879335e+00,9.807606058127420201e-02
1.730499999999999972e+01,2.321070857563186651e-01,6.987669816025317004e-01,1.068696889965110808e+00,1.046879937432166202e-01
1.730999999999999872e+01,2.264411565388898262e-01,7.039378760717640571e-01,1.060895035717542623e+00,1.056732873693842084e-01
1.731500000000000128e+01,2.219549985300955375e-01,7.046110944089871708e-01,1.057769707476692966e+00,1.109701283101857949e-01
1.732000000000000028e+01,2.121635198952823986e-01,7.133487644485938528e-01,1.053537564446598074e+00,1.153105392758374398e-01
1.732499999999999929e+01,2.085532876834319538e-01,7.197767747555574580e-01,1.052493726219895898e+00,1.187759785503907234e-01
1.732999999999999829e+01,2.016076381413709484e-01,7.214119802313823104e-01,1.043544707873020227e+00,1.259167061218192940e-01
1.733500000000000085e+01,1.971492483816701669e-01,7.304190069774119110e-01,1.035772983856656948e+00,1.343972297647900160e-01
1.733999999999999986e+01,1.894226251305010655e-01,7.332152176570867486e-01,1.032338897362775176e+00,1.397319694194062711e-01
1.734499999999999886e+01,1.819343673897338420e-01,7.392707470657022828e-01,1.026857240987786746e+00,1.417149412302532441e-01
1.735000000000000142e+01,1.753987216458348097e-01,7.414469562460819230e-01,1.018658619160020429e+00,1.500530227315755027e-01
1.735500000000000043e+01,1.703572499032062204e-01,7.480978604570225343e-01,1.018754666846126256e+00,1.561738177876521028e-01
1.735999999999999943e+01,1.649081449165108737e-01,7.537267297915881681e-01,1.015650822054853020e+00,1.647350651217545370e-01
1.736499999999999844e+01,1.544265223705952872e-01,7.588802485986948509e-01,1.006382624350690147e+00,1.721157853767787405e-01
1.737000000000000099e+01,1.471316478477347200e-01,7.607093070574111326e-01,9.966743817998757748e-01,1.750022184559683891e-01
1.737500000000000000e+01,1.424176109135083801e-01,7.653893320899817221e-01,9.930594773416976384e-01,1.812199663244871417e-01
1.737999999999999901e+01,1.330333544566157655e-01,7.732584658852476034e-01,9.824169327843754740e-01,1.863273439053106939e-01
1.738500000000000156e+01,1.299640623241914705e-01,7.740983073379006374e-01,9.804770455040285881e-01,1.906202708993077477e-01
1.739000000000000057e+01,1.271767655908875305e-01,7.784256986648704357e-01,9.693484934951805965e-01,2.026503521981137534e-01
1.739499999999999957e+01,1.215228232855450063e-01,7.836298409256281516e-01,9.621527747772049555e-01,2.065131005170300349e-01
1.739999999999999858e+01,1.167997938331873375e-01,7.857224259906858688e-01,9.574929267696922208e-01,2.135605625324131507e-01
1.740500000000000114e+01,1.081057870062444304e-01,7.939459908715987835e-01,9.494760144028004945e-01,2.203939351640988309e-01
1.741000000000000014e+01,1.026827501223609579e-01,7.925289424848391828e-01,9.423203180487079722e-01,2.302477283245905615e-01
1.741499999999999915e+01,9.570287953388542657e-02,7.978584708019900162e-01,9.347332101920655667e-01,2.387170664243505325e-01
1.742000000000000171e+01,9.050821911564878308e-02,8.039353913537279350e-01,9.277371501786224606e-01,2.442980565069757526e-01
1.742500000000000071e+01,8.695583515997536150e-02,8.062984112911687484e-01,9.171760397121112574e-01,2.500615908690766442e-01
1.742999999999999972e+01,8.317614918716421946e-02,8.076001205474528932e-01,9.069590683195063452e-01,2.602796896964593154e-01
1.743499999999999872e+01,7.732235561008161950e-02,8.142619993323724215e-01,8.978513909290052331e-01,2.651723194281266349e-01
1.744000000000000128e+01,6.764389722651430181e-02,8.168418950568697712e-01,8.931812777388636881e-01,2.765909324551110715e-01
1.744500000000000028e+01,6.818344101009905789e-02,8.191504805596118155e-01,8.884582484485503695e-01,2.798821656498036714e-01
1.744999999999999929e+01,6.280654861802024980e-02,8.198786366995579611e-01,8.779179417226712356e-01,2.878228529877149278e-01
1.745499999999999829e+01,5.739470346533953604e-02,8.249606175727780544e-01,8.678385265068365717e-01,2.979387157358170946e-01
1.746000000000000085e+01,5.483860956246930374e-02,8.227647482617858055e-01,8.608116705137446312e-01,3.040492855061673882e-01
1.746499999999999986e+01,5.250909041041672970e-02,8.308120559556283480e-01,8.530238871924615829e-01,3.119209921396227103e-01
1.746999999999999886e+01,4.730075784769885439e-02,8.325874908433965604e-01,8.405636732317482984e-01,3.209042699029477363e-01
1.747500000000000142e+01,4.205310179562372214e-02,8.296732565723267117e-01,8.361031119326340910e-01,3.300665174299678983e-01
1.748000000000000043e+01,4.695897857226811328e-02,8.321799543797593346e-01,8.267461972004279680e-01,3.353637027938301540e-01
1.748499999999999943e+01,3.577370877261176751e-02,8.350108252993408975e-01,8.161276881707409947e-01,3.461768140193661192e-01
1.748999999999999844e+01,3.501884077557984587e-02,8.383468776224520802e-01,8.080012542025161171e-01,3.519452094670630360e-01
1.749500000000000099e+01,3.383246249945374290e-02,8.431754151574569756e-01,7.998074102842841482e-01,3.574266326923761228e-01
1.750000000000000000e+01,2.692954791982658802e-02,8.408020391413070227e-01,7.942452883796183860e-01,3.647148047635037083e-01
1.750499999999999901e+01,2.732641300265019682e-02,8.450924022328422103e-01,7.905169307095690767e-01,3.685954789545335952e-01
1.751000000000000156e+01,2.221597934729083179e-02,8.446488195685223355e-01,7.750633913570850186e-01,3.808208769417442130e-01
1.751500000000000057e+01,2.126620309440956785e-02,8.445008797221486008e-01,7.692721344151095542e-01,3.854888349257417079e-01
1.751999999999999957e+01,1.829954709220697751e-02,8.435332188640655149e-01,7.598236563472194893e-01,3.929082699765371611e-01
1.752499999999999858e+01,2.156364580486242952e-02,8.482641348422484961e-01,7.548135111790591489e-01,3.990722000802290892e-01
1.753000000000000114e+01,1.355750922423801588e-02,8.480597024300743358e-01,7.457804012026038043e-01,4.058924717408766702e-01
1.753500000000000014e+01,1.583945582591659434e-02,8.447931325854658446e-01,7.437119850055542436e-01,4.076834539723051543e-01
1.753999999999999915e+01,1.346705958984453257e-02,8.466892114869067898e-01,7.357361606010762722e-01,4.122090135933496047e-01
1.754500000000000171e+01,8.116852337955832511e-03,8.509626910569870750e-01,7.283628481513604314e-01,4.233495991947962001e-01
1.755000000000000071e+01,1.445840538095789427e-02,8.472419798403403313e-01,7.232880260057757971e-01,4.252105693684142262e-01
1.755499999999999972e+01,8.767774030853424730e-03,8.510581741958634927e-01,7.201709909543509980e-01,4.311121586112254267e-01
1.755999999999999872e+01,8.451013329911946995e-03,8.500930587984745213e-01,7.137526976077306351e-01,4.364027266864679566e-01
1.756500000000000128e+01,8.580026686354765703e-03,8.503771366702126411e-01,7.059302678508186935e-01,4.430356421332057315e-01
1.757000000000000028e+01,5.569709585108829387e-03,8.490345763467107565e-01,7.028136349373662606e-01,4.432325020911245250e-01
1.757499999999999929e+01,5.180351757012514879e-03,8.499138645832383654e-01,6.948355449048121413e-01,4.485017294383445985e-01
1.757999999999999829e+01,6.096459437559769053e-03,8.524253978966307432e-01,6.941487767403259346e-01,4.471319472104904880e-01
1.758500000000000085e+01,3.899537002228218707e-03,8.513079632230994287e-01,6.881014582893593134e-01,4.551053772350961979e-01
1.758999999999999986e+01,5.446124284109582318e-03,8.441827328100933725e-01,6.866244563205375906e-01,4.584796717564481039e-01
1.759499999999999886e+01,7.443944867393607542e-03,8.481919374476645235e-01,6.867095807759278081e-01,4.605375615607131823e-01
1.760000000000000142e+01,2.543184161743624987e-03,8.521793399451234041e-01,6.819246920719377325e-01,4.624910641090592689e-01
1.760500000000000043e+01,1.155022738094762733e-03,8.472461288946068203e-01,6.793587519766316474e-01,4.603742065136208206e-01
1.760999999999999943e+01,3.897789835204906132e-03,8.489549216535623444e-01,6.793081372402707263e-01,4.655998604574561606e-01
1.761499999999999844e+01,4.842461590960731033e-03,8.482692375119622596e-01,6.779031780690838449e-01,4.657692330273140446e-01
1.762000000000000099e+01,5.303895823265066672e-03,8.523837251470482990e-01,6.772199370549931707e-01,4.659214273198505341e-01
1.762500000000000000e+01,1.712266873648155170e-03,8.478166919272355218e-01,6.745270641339987661e-01,4.686725015591116095e-01
1.762999999999999901e+01,-8.055730000720616804e-04,8.510819704730244739e-01,6.799339276218160366e-01,4.641012090040146365e-01
1.763500000000000156e+01,5.789881398867002989e-03,8.510056315535106108e-01,6.794025374719122601e-01,4.654738963333263091e-01
1.764000000000000057e+01,5.581964277030325786e-03,8.534487294480487263e-01,6.797420044429890451e-01,4.660350928735131348e-01
1.764499999999999957e+01,7.379043565859833009e-03,8.510863334275560188e-01,6.801178398278935333e-01,4.639728026420947837e-01
1.764999999999999858e+01,2.633228398121273406e-03,8.502863445166214396e-01,6.801166833795726507e-01,4.621094727069253172e-01
1.765500000000000114e+01,6.026769134954973808e-03,8.506720159487303201e-01,6.888488729753480255e-01,4.571386530355530109e-01
1.766000000000000014e+01,7.308967146919788382e-03,8.499002579642063182e-01,6.890833238519206150e-01,4.605493425630660664e-01
1.766499999999999915e+01,2.044074475476042978e-03,8.497355348190179791e-01,6.876567893743543713e-01,4.512623258565177653e-01
1.767000000000000171e+01,8.431900237810291410e-03,8.517016322168974307e-01,6.966236580739552098e-01,4.512874704783040869e-01
1.767500000000000071e+01,9.841845543334610050e-03,8.458626188655246070e-01,6.978681408294630240e-01,4.491710593166749477e-01
1.767999999999999972e+01,8.897272731787838132e-03,8.473717755956378106e-01,7.058096970454429409e-01,4.428173557917595704e-01
1.768499999999999872e+01,9.703500709591344336e-03,8.503246087371894024e-01,7.056643907400883542e-01,4.395950400599092367e-01
1.769000000000000128e+01,1.113630820868502513e-02,8.523846394850802533e-01,7.154850726889042667e-01,4.351341962045784384e-01
1.769500000000000028e+01,1.029400797906365218e-02,8.491309129767963260e-01,7.206626232841414348e-01,4.292091233071772538e-01
1.769999999999999929e+01,9.263888613876929828e-03,8.477837976121309627e-01,7.309120776199379277e-01,4.186188675808416582e-01
1.770499999999999829e+01,1.182013571775148569e-02,8.474150759349196038e-01,7.385496889025557898e-01,4.160136288622446332e-01
1.771000000000000085e+01,1.504445563995766497e-02,8.445885517126572317e-01,7.438175142480252244e-01,4.089255725851844714e-01
1.771499999999999986e+01,1.563490836449958621e-02,8.472658263648087384e-01,7.554546948621528868e-01,4.047282482509905743e-01
1.771999999999999886e+01,2.158168067821378613e-02,8.479049997297912755e-01,7.627244332364431223e-01,3.927597337102384234e-01
1.772500000000000142e+01,2.113139348644665558e-02,8.461630885406367097e-01,7.732732265956118178e-01,3.894540489700949459e-01
1.773000000000000043e+01,2.443857639612303720e-02,8.444472809825399606e-01,7.775707196585873726e-01,3.738141829370088542e-01
